,Text,is_pos
318,"Don't download this it is because this app dosn't actually like real piano... Some people say that this is good ,but that's not good.",false
319,It's to zoomed in I can't play some of the game not really good enough,false
320,Best game This game is the best game ever .It is awesome and wonderful,false
321,this game is so boring and no more level are unlock only 3 games are unlock please don't play this game... SOOO BOROING,false
322,Bugs Nothing appears when I open the app,false
323,Rip Off Crashes all the time. Please refund my money.,false
324,Worst game for rs 125. I want my money back. Please don't download this game.,false
325,Don't waste your money It dosent work I want my money back it restarts my phone every time I open it wish 0 stars was a choice,false
326,Terrible I thought this was a game not the stupid and ugly Lottie Dottie video and those easiest puzzles ever or the stupid colouring pages even a 1year old kid won't like thisthis is the worst app everrrrr,false
327," Paid for it and it won't let me install, keeps saying insufficient memory which is not the case. My 3 year old is very disappointed",false
328,Sucks It won't let me register.,false
329,Just like Vegas..... Just like Vegas except you NEVER lose....its not a game of chance and gets boring  after awhile I have gone from 250.00 to 44000.00 in less then 2 hrs.,false
330,Expensive Other apps does the same and more for free.,false
331,Wont work on my phone Keeps coming up with s error my son very dissapointed,false
332,"Room number does not exist I already paid the VIP but when I tried different room numbers given in the websites, it keeps telling me that the room number does not exist. Waste of money",false
333,Love it but hate the AI Would have easily gave it 5 stars but for crys sake fix the AI on this app. It's horrible.  It provides the dominoe that is convenient for the opponent during crucial parts of the game. Very annoying,false
334,More effort required Good content but terrible presentation. Really no update visually including the widget for past few months to years almost. There are so many visually stunning weather apps out there.  Please at least have a look at yahoo one.,false
335,Hate it You can only choose o not x and it shows Android won this game. I quickly uninstalled it.,false
336,silly and bakwaas app in hole world FRIEND PLS DONOT DOWNLOAD,false
337,Dume It is a dume game because I would get it to load but as soon as it is done loading it closes,false
338,They stopped giving bonuses. They still won't add levels with fb no extra cards About done with the game. They ruined it,false
339,Not working since last update.,false
340,"Looks nice but gets dull It's fun for a few levels but after you realize it really is  nothing more than a variation on Go or Checkers, and your choices are just limited to moving in one direction, one space at a time.",false
341,"Does it only go up to level 8 or something Because it keeps flashing the level 8, but I completed that level and won't let me go any further. Fix.",false
342,Fake game Don't play it fake. 4 cards no win Lol,false
343,"No Good. Keeps lagging, freezing, and etc. Can't continue through game. Is faulty now.",false
344,Wont open I bought it went to click it and it just took me back to my menu. no error messages at all. please fix I really want to play. I have a Samsung galaxy s3. seriously please fix,false
345,Awesome I only read the application i don't have any experience to play this.. well actually while im installing this games  i commenting.. but in think this games is good can help everyone to stock knowledge  . Well good luck to me ,false
346,Sucks No one should play it I played the game should be at least a little more realistic,false
347,"Keeps taking MONEY out of my account for coins, and I'm not receiving them Multiple complaints NO REFUND",false
348,Nothing happens When i press any engine it just appears white screen and saying loading and going exit wout clicking anything. So it means i just waste my disk space. My first time i download,false
349,"No rider info, or favorites grouping to follow easier. Check cycling news tour tracker  the best, how it should be done.",false
350,Wtf I can get the game to go into a video game after I click on a little Care Bears house like 25 thousand times and then after all of that you played the same little game over and over and over needs more in adventure uninstalled,false
351,Great while it worked. Worked for thirty minutes then didn't work again.,false
352, disappointed I thought that rhisw game will be better but it takes very boring. But to make it better you should make some mqin Aim to motivate people to play it. If you will than it can be very gooe game. ,false
